1.000000000000000021e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628560160648203611e+09,1.004336274684741781e-08,1.004336274684741794e-06,9.299280477526004063e+01,9.299999071916838034e+01,9.299999071916838034e+01,1.912251795323227304e-05,5.274887727205016180e-11,9.003637490853179436e-05,3.608913248137939412e-08,1.872891753182411634e+00,1.328420219694993569e-02
1.000000000000000021e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628560160663381100e+09,1.000401734509873825e-02,2.000803469019747736e-03,9.299323648874442938e+01,9.299999164725154799e+01,9.299999164725154799e+01,3.809520896696613756e-02,5.254223077123428145e-05,-3.225082325281813304e-04,0.000000000000000000e+00,1.872229566187493033e+00,7.936867319230875850e-01
1.000000000000000021e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628560160678754330e+09,1.800321387607899115e-02,3.600642775215798057e-03,9.299364229941976134e+01,9.299999248252639461e+01,9.299999248252639461e+01,6.855607812617645069e-02,9.455491583731289113e-05,-5.197249446695708123e-05,5.535350946090570982e-05,1.870866464508738725e+00,1.417181537261124502e+00
2.000000000000000042e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628560160694360971e+09,2.440257110086319417e-02,4.880514220172638661e-03,9.299402376145457083e+01,9.299999323427375941e+01,9.299999323427375941e+01,9.292477345354471785e-02,1.281650638901758006e-04,-2.999644559775829517e-04,1.315219465456474754e-04,1.869633549829395447e+00,1.915840037651095784e+00
2.000000000000000042e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628560160710344076e+09,3.952205688069054812e-02,7.904411376138110318e-03,9.299438233576728408e+01,9.299999391084638489e+01,9.299999391084638489e+01,1.504996406680428889e-01,2.075743135527915344e-04,4.407792925719825668e-04,0.000000000000000000e+00,1.868465975861071549e+00,3.095742682981602822e+00
2.999999999999999889e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628560160726305723e+09,5.161764550455244516e-02,1.032352910091048973e-02,9.299471939562124589e+01,9.299999451976174214e+01,9.299999451976174214e+01,1.965595344396414146e-01,2.711017132828841378e-04,1.896078583081585445e-04,1.647805276507748301e-04,1.867629621286567287e+00,4.039771236920477016e+00
2.999999999999999889e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628560160743256569e+09,7.129411640364195779e-02,1.425882328072839225e-02,9.299503623188395807e+01,9.299999506778556224e+01,9.299999506778556224e+01,2.714873604095238147e-01,3.744447642872837786e-04,1.161415893770942733e-04,0.000000000000000000e+00,1.866465936492911704e+00,5.575665143121743661e+00
2.999999999999999889e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628560160762177706e+09,8.703529312291358178e-02,1.740705862458271497e-02,9.299533405797090779e+01,9.299999556100701170e+01,9.299999556100701170e+01,3.314296211854297347e-01,4.571192050908034696e-04,3.304193956795529064e-04,3.293613384975215908e-04,1.865213355351027280e+00,6.804069417521851015e+00
4.000000000000000083e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628560160774200916e+09,9.962823449833085876e-02,1.992564689966617314e-02,9.299561401449264508e+01,9.299999600490630769e+01,9.299999600490630769e+01,3.793834298061544152e-01,5.232587577336190923e-04,2.376328032786677487e-04,5.689315860292373491e-04,1.867383959411847094e+00,7.789974665209516758e+00
4.000000000000000083e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628560160789682627e+09,1.197025875986647003e-01,2.394051751973293868e-02,9.299587717362308581e+01,9.299999640441568260e+01,9.299999640441568260e+01,4.558263876553377836e-01,6.286915310681972461e-04,7.048500540299879784e-04,0.000000000000000000e+00,1.865160977658638419e+00,9.355912641870160584e+00
