5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139254029274e+09,1.335928682237863541e-02,-4.199133254587650299e-03,2.175303459167480469e+01,2.525054931640625000e+01,2.722531127929687500e+01,1.025634765625000000e+00,0.000000000000000000e+00,-2.339482307434082031e-04,-2.425598941044881940e-04,-2.674268798828125000e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139255023003e+09,0.000000000000000000e+00,-4.525136202573776245e-03,2.175303459167480469e+01,2.526507568359375000e+01,2.725479125976562500e+01,-1.465454101562500000e-01,0.000000000000000000e+00,-2.339482307434082031e-04,-2.458179951645433903e-04,-2.817476806640625000e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139255023003e+09,0.000000000000000000e+00,1.511914888396859169e-03,2.175303459167480469e+01,2.533770751953125000e+01,2.725479125976562500e+01,-1.465454101562500000e-01,0.000000000000000000e+00,-7.018446922302246094e-04,1.088578756025526673e-06,-2.845997009277343750e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139256025076e+09,-1.669910922646522522e-02,-7.554692681878805161e-03,2.175303459167480469e+01,2.562854003906250000e+01,2.738763427734375000e+01,-2.197814941406250000e+00,0.000000000000000000e+00,-1.169741153717041016e-03,-4.350800281827105209e-06,-3.418658142089843750e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139257017851e+09,-1.001946534961462021e-02,-1.215038355439901352e-02,2.175303459167480469e+01,2.543942260742187500e+01,2.731381225585937500e+01,-1.318664550781250000e+00,0.000000000000000000e+00,-1.169741153717041016e-03,-1.309907656832365319e-05,-3.043941650390625000e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139258014679e+09,-6.679643411189317703e-03,-1.077471114695072174e-02,2.175303459167480469e+01,2.517800903320312500e+01,2.706320190429687500e+01,-1.465454101562500000e-01,0.000000000000000000e+00,-2.339482307434082031e-04,-2.085686901409644634e-05,-1.942453613281250000e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139259011745e+09,-7.013625651597976685e-02,-6.751764565706253052e-03,2.175303459167480469e+01,2.485910034179687500e+01,2.704849243164062500e+01,-1.318664550781250000e+00,0.000000000000000000e+00,-2.339482307434082031e-04,-2.571814002294559032e-05,-1.965660400390625000e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139259011745e+09,-1.001946534961462021e-02,5.047357408329844475e-04,2.175303459167480469e+01,2.513446044921875000e+01,2.706320190429687500e+01,1.025634765625000000e+00,0.000000000000000000e+00,2.339482307434082031e-04,-2.535472958697937429e-05,-2.113317565917968750e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139260612726e+09,-6.679643411189317703e-03,6.148962420411407948e-04,2.175303459167480469e+01,2.525054931640625000e+01,2.712213134765625000e+01,-1.465454101562500000e-01,0.000000000000000000e+00,7.018446922302246094e-04,-2.491200393706094474e-05,-2.437312622070312500e+02,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628817139261486053e+09,0.000000000000000000e+00,-1.925095566548407078e-04,2.175303459167480469e+01,2.527960205078125000e+01,2.709265136718750000e+01,-1.465454101562500000e-01,0.000000000000000000e+00,7.018446922302246094e-04,-2.505061092961113900e-05,-2.348158111572265625e+02,0.000000000000000000e+00
