1.000000000000000021e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628473442026733875e+09,1.255420343355927143e-08,1.255420343355927137e-06,9.299234550232074525e+01,9.299998968796487020e+01,9.299998968796487020e+01,2.390314744154034215e-05,6.593609659006270063e-11,-2.737008953231626529e-04,1.955637907358317646e-08,1.874710468225887494e+00,1.520100129233406712e-02
1.000000000000000021e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628473442041906357e+09,1.000502168137342579e-02,2.001004336274684985e-03,9.299280477218150054e+01,9.299999071916838034e+01,9.299999071916838034e+01,3.809903347055678541e-02,5.254750565896150396e-05,4.398139135065861835e-04,0.000000000000000000e+00,1.873592890870325878e+00,7.951248999711760801e-01
2.000000000000000042e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628473442057513952e+09,1.800401734509873841e-02,3.600803469019748029e-03,9.299323648585060198e+01,9.299999164725154799e+01,9.299999164725154799e+01,6.855913772904899395e-02,9.455913574749465287e-05,-1.557417117384287579e-04,5.619988381682390063e-05,1.871892544682682846e+00,1.418264259578875475e+00
2.000000000000000042e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628473442073504448e+09,3.440321387607899600e-02,6.880642775215798854e-03,9.299364229669956217e+01,9.299999248252639461e+01,9.299999248252639461e+01,1.310071320884462764e-01,1.806895710386466705e-04,2.424147549692739871e-04,0.000000000000000000e+00,1.870446991043085427e+00,2.697842480033668000e+00
2.999999999999999889e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628473442090431690e+09,4.752257110086319236e-02,9.504514220172639166e-03,9.299402375889758332e+01,9.299999323427375941e+01,9.299999323427375941e+01,1.809655275759641246e-01,2.495939192715682575e-04,-1.718951263031468489e-04,1.608852149495642399e-04,1.868881965531074663e+00,3.721106789917160373e+00
2.999999999999999889e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628473442105717182e+09,6.801805688069055555e-02,1.360361137613811180e-02,9.299438233336371695e+01,9.299999391084638489e+01,9.299999391084638489e+01,2.590121549185819827e-01,3.572385290782309985e-04,5.738996313780170364e-04,0.000000000000000000e+00,1.868852359092085358e+00,5.322102118068908538e+00
4.000000000000000083e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628473442122703791e+09,8.441444550455244611e-02,1.688288910091048992e-02,9.299471939336189052e+01,9.299999451976174214e+01,9.299999451976174214e+01,3.214494567926762247e-01,4.433542169235611696e-04,3.143285696344169503e-04,2.867830275947021667e-04,1.867169248034334261e+00,6.601251402490459164e+00
4.000000000000000083e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628473442137664080e+09,1.075315564036419536e-01,2.150631128072839210e-02,9.299503622976017425e+01,9.299999506778556224e+01,9.299999506778556224e+01,4.094792092445552201e-01,5.647678984201507562e-04,6.768645801120742661e-04,0.000000000000000000e+00,1.867326281481763717e+00,8.407243206349367171e+00
5.000000000000000278e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.628473442152621746e+09,1.260252451229135762e-01,2.520504902458271454e-02,9.299533405597455271e+01,9.299999556100701170e+01,9.299999556100701170e+01,4.799030112060583830e-01,6.618988436174226206e-04,1.042988446420100006e-03,3.770087148321260746e-04,1.866594809600224059e+00,9.851193104920881183e+00
5.000000000000000278e-02,9.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.628473442172572374e+09,1.508201960983308609e-01,3.016403921966617427e-02,9.299561401261607330e+01,9.299999600490630769e+01,9.299999600490630769e+01,5.743219637278644818e-01,7.921247309955654643e-04,8.498393392825072737e-04,0.000000000000000000e+00,1.864449898211531398e+00,1.178596804111405660e+01
