1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459835479736e+09,6.011679023504257202e-02,-1.326132286339998245e-02,1.898305702209472656e+01,2.237188720703125000e+01,2.426651000976562500e+01,-1.025634765625000000e+00,0.000000000000000000e+00,-2.339482307434082031e-04,-9.548152775096241385e-06
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459836486578e+09,6.679643411189317703e-03,-1.566788181662559509e-02,1.894919013977050781e+01,2.260061645507812500e+01,2.443972778320312500e+01,-1.025634765625000000e+00,0.000000000000000000e+00,-7.018446922302246094e-04,1.687853485345840454e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459837480307e+09,1.001946534961462021e-02,-2.034462429583072662e-02,1.894919013977050781e+01,2.285821533203125000e+01,2.478671264648437500e+01,-1.025634765625000000e+00,9.999999776482582092e-03,-2.339482307434082031e-04,1.687596887350082397e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459838353872e+09,6.679643411189317703e-03,-1.995994709432125092e-02,1.894919013977050781e+01,2.280093383789062500e+01,2.467095947265625000e+01,-1.465454101562500000e-01,9.999999776482582092e-03,-7.018446922302246094e-04,1.687453240156173706e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459839277029e+09,-6.679643411189317703e-03,-2.227788232266902924e-02,1.894919013977050781e+01,2.271505737304687500e+01,2.458419799804687500e+01,-1.025634765625000000e+00,9.999999776482582092e-03,-2.339482307434082031e-04,1.687292903661727905e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459840248585e+09,3.339821705594658852e-03,-2.032161504030227661e-02,1.894919013977050781e+01,2.242904663085937500e+01,2.420880126953125000e+01,-1.465454101562500000e-01,9.999999776482582092e-03,2.105534076690673828e-03,1.686993539333343506e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459841293812e+09,1.335928682237863541e-02,-1.636555232107639313e-02,1.894919013977050781e+01,2.254342651367187500e+01,2.438195800781250000e+01,7.326049804687500000e-01,9.999999776482582092e-03,3.509163856506347656e-03,1.686875671148300171e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459842326164e+09,1.335928682237863541e-02,-1.727997139096260071e-02,1.894919013977050781e+01,2.260061645507812500e+01,2.448306274414062500e+01,-1.465454101562500000e-01,9.999999776482582092e-03,4.444897174835205078e-03,1.686751246452331543e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459843686104e+09,2.003893069922924042e-02,-1.164458505809307098e-02,1.894919013977050781e+01,2.277230834960937500e+01,2.481564331054687500e+01,7.326049804687500000e-01,9.999999776482582092e-03,6.316483020782470703e-03,1.686566025018692017e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.627348459845112801e+09,2.337875217199325562e-02,-2.445164136588573456e-03,1.894919013977050781e+01,2.260061645507812500e+01,2.452639770507812500e+01,2.197814941406250000e+00,9.999999776482582092e-03,6.784379482269287109e-03,1.686548441648483276e-01
